timestamp,price,volume
2026-09-20 14:30:00,80505.36761189856,23509753532.087162
2026-09-20 14:35:00,80523.97676072658,23408143143.871716
2026-09-20 14:40:00,80579.42590752406,23478014197.146793
2026-09-20 14:45:00,80603.63339883025,23452282841.70434
2026-09-20 14:50:00,80618.63147676273,23433417171.187016
2026-09-20 14:55:00,80663.44697306535,23387291220.279743
2026-09-20 15:00:00,80652.47933380083,23450517080.655838
2026-09-20 15:05:00,80796.26645048612,23397538555.63077
2026-09-20 15:10:00,80794.106138098,23362111737.518494
2026-09-20 15:15:00,80749.79410478637,23304284320.06179
2026-09-20 15:20:00,80813.24745442353,23297910556.48268
2026-09-20 15:25:00,80786.98232274715,23290183912.244072
2026-09-20 15:30:00,80665.00549551735,23326099242.205547
2026-09-20 15:35:00,80694.49995994479,23297933984.56892
2026-09-20 15:40:00,80804.77833063595,23329149340.271908
2026-09-20 15:45:00,80806.15741392903,23137129719.22591
2026-09-20 15:50:00,80856.99175149477,23076484723.721375
2026-09-20 15:55:00,80886.00621908557,23068816368.118755
2026-09-20 16:00:00,80894.08811152376,22984059384.783913
2026-09-20 16:05:00,80839.38981018554,22954167516.851578
2026-09-20 16:10:00,80973.61743376216,23058709532.32854
2026-09-20 16:15:00,81141.1924769268,23168415168.305355
2026-09-20 16:20:00,81111.7932274407,23218526900.159046
2026-09-20 16:25:00,81086.86594450705,23288280953.47813
2026-09-20 16:30:00,81145.59531273285,23378952408.77418
2026-09-20 16:35:00,81204.55553506692,23523196641.20784
2026-09-20 16:40:00,81328.49143928887,23704203147.850586
2026-09-20 16:45:00,81368.706427049,23830854968.6059
2026-09-20 16:50:00,81248.50020460576,23847181349.942863
2026-09-20 16:55:00,81265.24503474822,23910508522.702503
2026-09-20 17:00:00,81300.35629387794,23937199065.956005
2026-09-20 17:05:00,81329.14796608263,23946301843.33599
2026-09-20 17:10:00,81258.3849621825,24034367217.973907
2026-09-20 17:15:00,81195.45381627283,24027347643.053913
2026-09-20 17:20:00,81236.85279196892,24029275179.99519
2026-09-20 17:25:00,81220.79438831167,24032933825.022854
2026-09-20 17:30:00,81160.9500675369,23968933502.79897
2026-09-20 17:35:00,81250.1364325143,24012565590.553513
2026-09-20 17:40:00,81338.87694097213,24056507982.531185
2026-09-20 17:45:00,81365.58689739018,24085640215.584377
2026-09-20 17:50:00,81324.22362613594,24135030805.036236
2026-09-20 17:55:00,81154.18252310311,24155959582.542973
2026-09-20 18:00:00,81121.31195512225,24190266577.744286
2026-09-20 18:05:00,81086.1842109869,24145036904.299694
2026-09-20 18:10:00,81127.0991194392,24222284823.652866
2026-09-20 18:15:00,81092.58006451745,24176877654.72345
2026-09-20 18:20:00,81210.20503746146,24213337815.392654
2026-09-20 18:25:00,81166.07115703484,24183693970.224846
2026-09-20 18:30:00,81252.22156895247,24208601022.05926
2026-09-20 18:35:00,81226.4111221612,24196262224.239017
2026-09-20 18:40:00,81174.69638183607,24176069850.65524
2026-09-20 18:45:00,81196.66658817882,24172060362.91192
2026-09-20 18:50:00,81142.47682708343,24178423326.804035
2026-09-20 18:55:00,81064.31503733671,24191311992.473015
2026-09-20 19:00:00,81043.12277078643,24153437019.530293
2026-09-20 19:05:00,81084.06248119856,24168431102.47787
2026-09-20 19:10:00,81103.37624071946,24195261234.826946
2026-09-20 19:15:00,81076.38257881388,24172208380.43041
2026-09-20 19:20:00,81057.68999962711,24090042412.54721
2026-09-20 19:25:00,81065.8389186953,24127725949.59838
2026-09-20 19:30:00,81087.43157329776,24072922083.69004
2026-09-20 19:35:00,81227.42760908855,24171364646.228855
2026-09-20 19:40:00,81244.96299738609,24145405109.10334
2026-09-20 19:45:00,81213.48532064656,24123425300.207073
2026-09-20 19:50:00,81223.15811162788,24133299366.55003
2026-09-20 19:55:00,81254.20665100231,24132140665.69225
2026-09-20 20:00:00,81168.71681341677,24094432428.610943
2026-09-20 20:05:00,81195.723818025,24082013331.3481
2026-09-20 20:10:00,81180.73071880986,24059358341.250698
2026-09-20 20:15:00,81134.84366675535,24033476708.777023
2026-09-20 20:20:00,81113.49762487787,23938306978.390335
2026-09-20 20:25:00,81103.40526826048,23995880470.54987
2026-09-20 20:30:00,81147.47961003058,24006248046.90974
2026-09-20 20:35:00,81110.06840952639,23933584203.693745
2026-09-20 20:40:00,81110.79144468645,23890866922.344093
2026-09-20 20:45:00,81113.96647533216,23879013602.145996
2026-09-20 20:50:00,81132.31856099261,23880086802.559677
2026-09-20 20:55:00,81067.2734261097,23862783545.98715
2026-09-20 21:00:00,81071.42688202347,23804703749.8108
2026-09-20 21:05:00,80890.9777882138,23796888079.803574
2026-09-20 21:10:00,80853.11306587656,23849925493.46616
2026-09-20 21:15:00,80718.17869097315,23855615835.69526
2026-09-20 21:20:00,80859.93657508449,23833684385.388714
2026-09-20 21:25:00,80787.91743548156,23764261201.66212
2026-09-20 21:30:00,80850.51094877027,23736298790.211555
2026-09-20 21:35:00,80892.02021757782,23709306518.933273
2026-09-20 21:40:00,80870.29317893222,23661949625.85698
2026-09-20 21:45:00,80794.13711832774,23612988748.21299
2026-09-20 21:50:00,80891.9948254231,23643905521.470448
2026-09-20 21:55:00,80916.33800209303,23652163739.37689
2026-09-20 22:00:00,80900.96997873778,23632782930.39914
2026-09-20 22:05:00,80871.70490220946,23600910394.93233
2026-09-20 22:10:00,81115.24132421229,23709345241.55577
2026-09-20 22:15:00,81250.22049837394,23754508675.367332
2026-09-20 22:20:00,81143.25795923904,23767259366.28784
2026-09-20 22:25:00,81098.49528320112,23773878973.708794
2026-09-20 22:30:00,81135.65636974065,23766213991.899124
2026-09-20 22:35:00,81131.54860372335,23733583154.759796
2026-09-20 22:40:00,81210.93459132547,23800480577.3062
2026-09-20 22:45:00,81113.7135071466,23864679876.8424
2026-09-20 22:50:00,81163.93099823908,23844394043.801044
2026-09-20 22:55:00,81184.13329139288,23910334922.791374
2026-09-20 23:00:00,81197.32632288539,23889450696.689007
2026-09-20 23:05:00,81131.86379530941,23903684512.096252
2026-09-20 23:10:00,81185.55691970144,23936303306.715195
2026-09-20 23:15:00,81158.88940006109,23963293549.815582
2026-09-20 23:20:00,81213.9895935938,23962012884.18514
2026-09-20 23:25:00,81262.58129286685,24013619743.873264
2026-09-20 23:30:00,81146.97669837008,23899374513.554638
2026-09-20 23:35:00,81125.51699779498,23904940491.627186
2026-09-20 23:40:00,81195.87913728826,23932207515.432823
2026-09-20 23:45:00,81240.64512381978,23876976013.652405
2026-09-20 23:50:00,81253.63151639221,23920220180.109474
2026-09-20 23:55:00,81177.04027390484,23975689825.513184
2026-09-21 00:00:00,81169.03511950027,23789617808.46851
2026-09-21 00:05:00,81357.5795041044,23917282489.42575
2026-09-21 00:10:00,81510.40040007092,24113234289.084797
2026-09-21 00:15:00,81629.20913203999,24270559804.175636
2026-09-21 00:20:00,81707.240836924,24469114446.33297
2026-09-21 00:25:00,81760.68535284934,24607883509.57861
2026-09-21 00:30:00,81712.58382869916,24603987128.833405
2026-09-21 00:35:00,81647.4442709309,24671130144.20109
2026-09-21 00:40:00,81661.33510449262,24772336983.451435
2026-09-21 00:45:00,81639.83114301808,24831420449.086056
2026-09-21 00:50:00,81647.27020010228,24950975117.443142
2026-09-21 00:55:00,81658.94243488932,25018823427.60507
2026-09-21 01:00:00,81592.86036903408,25058458902.817703
2026-09-21 01:05:00,81584.06636955771,25159402246.82774
2026-09-21 01:10:00,81722.1441452218,25214935013.554302
2026-09-21 01:15:00,81774.15413375992,25319820565.22915
2026-09-21 01:20:00,81783.077159367,25386364855.05868
2026-09-21 01:25:00,81880.17017200716,25764359799.73512
2026-09-21 01:30:00,81553.44594864335,25887362000.472
2026-09-21 01:35:00,81370.08894334368,25968887417.70577
2026-09-21 01:40:00,81377.72866868609,25983809170.215973
2026-09-21 01:45:00,81435.44268294825,26042761320.327328
2026-09-21 01:50:00,81276.44423818337,26024613782.30256
2026-09-21 01:55:00,80937.86102744112,26018147402.288773
2026-09-21 02:00:00,80978.55537189932,26290363583.316864
2026-09-21 02:05:00,81196.53366673946,26453898369.357643
2026-09-21 02:10:00,81254.75225230343,26518424385.531864
2026-09-21 02:15:00,81326.70165411844,26581370068.599957
2026-09-21 02:20:00,81412.90591588391,26581350253.61254
2026-09-21 02:25:00,81452.36215672261,26597738046.546066
2026-09-21 02:30:00,81422.49100381108,26548978498.232597
2026-09-21 02:35:00,81165.61390561647,26394679414.0465
2026-09-21 02:40:00,81263.09083002876,26601411457.245346
2026-09-21 02:45:00,81236.39868401818,26435684502.887108
2026-09-21 02:50:00,81222.50323338839,26186445964.655018
2026-09-21 02:55:00,81280.8968495257,26075789235.23904
2026-09-21 03:00:00,81293.14737623878,25794076283.60722
2026-09-21 03:05:00,81397.07476464957,25354851608.260017
2026-09-21 03:10:00,81317.05939345906,25223460267.879013
2026-09-21 03:15:00,81285.34474678115,25144992908.687313
2026-09-21 03:20:00,81375.25971795752,25071503833.60455
2026-09-21 03:25:00,81401.5474395209,24981732905.254807
2026-09-21 03:30:00,81379.31590036013,24926251452.39911
2026-09-21 03:35:00,81502.5765540596,24920370835.06016
2026-09-21 03:40:00,81449.79547605246,24936860896.793217
2026-09-21 03:45:00,81437.88933681391,24863693211.63798
2026-09-21 03:50:00,81444.14692534531,24856736138.881004
2026-09-21 03:55:00,81362.09753058443,24803736210.55862
2026-09-21 04:00:00,81402.82033078084,24823827678.264725
2026-09-21 04:05:00,81377.2531536791,24800156245.115555
2026-09-21 04:10:00,81306.56037077031,24804031056.546104
2026-09-21 04:15:00,81264.87613820117,24419085970.59701
2026-09-21 04:20:00,81265.68800915207,24793443435.631065
2026-09-21 04:25:00,81246.62509907606,24400040281.63175
2026-09-21 04:30:00,81266.30931015758,24798480974.582367
2026-09-21 04:35:00,81300.15826064054,24848768405.56223
2026-09-21 04:40:00,81349.3590571357,24829746833.450817
2026-09-21 04:45:00,81387.9201966897,24904042142.63628
2026-09-21 04:50:00,81455.71619340761,24902426396.220356
2026-09-21 04:55:00,81412.12933243383,24804667315.080784
2026-09-21 05:00:00,81374.90685980523,24767299018.944927
2026-09-21 05:05:00,81354.02891579592,24731005491.476147
2026-09-21 05:10:00,81298.21521719969,24697970775.733288
2026-09-21 05:15:00,81308.5307513127,24518159088.38491
2026-09-21 05:20:00,81384.57557423283,24473909028.91075
2026-09-21 05:25:00,81476.30821576982,24426171569.826416
2026-09-21 05:30:00,81567.32421438405,24443862815.16601
2026-09-21 05:35:00,81731.8914998018,23678046571.066017
2026-09-21 05:40:00,81636.24871353098,24463344897.704166
2026-09-21 05:45:00,81609.69477635046,23666714877.358265
2026-09-21 05:50:00,81549.09796024185,24534862337.732246
2026-09-21 05:55:00,81550.64850764688,23761749936.40892
2026-09-21 06:00:00,81533.64648796487,23704969993.083015
2026-09-21 06:05:00,81624.60950278759,23408671474.933647
2026-09-21 06:10:00,81591.53344945131,23708060776.819767
2026-09-21 06:15:00,81648.19371557316,23828749789.19871
2026-09-21 06:20:00,81763.44078279594,23869725597.427147
2026-09-21 06:25:00,81801.91910663588,23897223248.682312
2026-09-21 06:30:00,81792.13091823421,23922356001.172966
2026-09-21 06:35:00,81803.9019832452,23890281486.21742
2026-09-21 06:40:00,81619.49879027055,24021109865.10146
2026-09-21 06:45:00,81459.94291100846,24762962725.203896
2026-09-21 06:50:00,81687.0833792151,24019993289.50333
2026-09-21 06:55:00,81614.17605142789,24045519766.585175
2026-09-21 07:00:00,81619.9501019392,23990226003.362743
2026-09-21 07:05:00,81623.75948279352,23994420785.572018
2026-09-21 07:10:00,81563.6838108806,23971186685.983353
2026-09-21 07:15:00,81516.67626267743,24835587195.580387
2026-09-21 07:20:00,81571.15653039262,24061413898.93541
2026-09-21 07:25:00,81603.11283671416,24083517962.572865
2026-09-21 07:30:00,81600.50839167387,24092746053.25074
2026-09-21 07:35:00,81480.43407889629,24917472710.827698
2026-09-21 07:40:00,81546.1027456262,24234121133.63093
2026-09-21 07:45:00,81483.42392399945,25054140002.358765
2026-09-21 07:50:00,81526.94096201153,24312076757.42702
2026-09-21 07:55:00,81637.88724069667,24523026151.125435
2026-09-21 08:00:00,81724.18158336761,24617198094.239876
2026-09-21 08:05:00,81832.63129603709,24623480320.7161
2026-09-21 08:10:00,81915.2270810326,24764813879.892376
2026-09-21 08:15:00,81883.48001317396,24850072131.02221
2026-09-21 08:20:00,81928.33821164287,24901253914.632225
2026-09-21 08:25:00,82099.68024877284,25270934229.099346
2026-09-21 08:30:00,82212.81231756501,25539070289.535416
2026-09-21 08:35:00,82534.36134833808,21631409374.785862
2026-09-21 08:40:00,83513.04799278398,23508047085.916424
2026-09-21 08:45:00,83580.49894273345,28937119670.45254
2026-09-21 08:50:00,83717.20402427437,29592185085.156986
2026-09-21 08:55:00,83772.07434324564,29991786664.736275
2026-09-21 09:00:00,83733.7521341574,30193430878.219093
2026-09-21 09:05:00,83859.47437565605,30428175094.712704
2026-09-21 09:10:00,83935.36945103234,30987978854.330124
2026-09-21 09:15:00,83924.42116730617,31251778241.885212
2026-09-21 09:20:00,83989.7694546245,31531448239.48906
2026-09-21 09:25:00,83986.42944080215,33007746250.290222
2026-09-21 09:30:00,84421.40401486738,33796170004.207474
2026-09-21 09:35:00,84657.96072033078,34554221067.45444
2026-09-21 09:40:00,84911.19711482224,35553862940.968864
2026-09-21 09:45:00,84985.46040815335,36001176316.2907
2026-09-21 09:50:00,84812.20360815132,36403806302.75163
2026-09-21 09:55:00,84692.12384307008,36748731319.365456
2026-09-21 10:00:00,84619.91534546805,36959640174.9325
2026-09-21 10:05:00,84602.41352455982,37316668003.75401
2026-09-21 10:10:00,84593.19198600693,37555072408.8822
2026-09-21 10:15:00,84543.22283615444,37626462186.34001
2026-09-21 10:20:00,84651.23447408403,37947181492.35782
2026-09-21 10:25:00,84541.27599788982,38085593689.11031
2026-09-21 10:30:00,84391.18280912285,38319487469.74828
2026-09-21 10:35:00,84276.66322074726,38498745021.45029
2026-09-21 10:40:00,84158.39709294222,38663352953.415504
2026-09-21 10:45:00,84240.8900041541,38812519615.97134
2026-09-21 10:50:00,84192.75528818918,38822741742.00696
2026-09-21 10:55:00,84252.05864614602,39234017267.485054
2026-09-21 11:00:00,84398.43980182928,39280872022.54799
2026-09-21 11:05:00,84477.68231627293,39591407259.25908
2026-09-21 11:10:00,84534.18881958384,39726190609.10995
2026-09-21 11:15:00,84564.54719399597,39810035625.32326
2026-09-21 11:20:00,84571.61331538112,39914700427.51511
2026-09-21 11:25:00,84602.42574794692,39831189567.565704
2026-09-21 11:30:00,84640.09986400357,40026440336.08063
2026-09-21 11:35:00,84733.14675228312,40233903625.62917
2026-09-21 11:40:00,84771.70765955781,40292282880.239265
2026-09-21 11:45:00,84806.96845704975,39909215723.49729
2026-09-21 11:50:00,84828.32519529488,40689616668.02991
2026-09-21 11:55:00,84830.72452797876,40750356899.49389
2026-09-21 12:00:00,84824.33784541108,40908380119.28247
2026-09-21 12:05:00,84957.646493982,41206139095.45849
2026-09-21 12:10:00,84963.7927309067,41579135679.80122
2026-09-21 12:15:00,85007.3616211951,41789944901.31455
2026-09-21 12:20:00,85183.35436535005,41498441721.63849
2026-09-21 12:25:00,85173.66719896738,42498263893.67004
2026-09-21 12:30:00,85057.2601233155,42638524300.10262
2026-09-21 12:35:00,85224.68368734553,42901561001.43509
2026-09-21 12:40:00,85279.55954998889,43031530298.67228
2026-09-21 12:45:00,85239.5317896139,43472472063.084076
2026-09-21 12:50:00,85254.35889762407,43561203020.14883
2026-09-21 12:55:00,85256.37981437398,43727406847.13326
2026-09-21 13:00:00,85288.12590784895,43946492626.34275
2026-09-21 13:05:00,85227.96817860648,44075290193.9635
2026-09-21 13:10:00,85328.02615060628,44346973875.228775
2026-09-21 13:15:00,85160.6041764795,44496730132.718056
2026-09-21 13:20:00,85137.9219785854,44538107975.34563
2026-09-21 13:25:00,85035.47153272963,44780150013.70314
2026-09-21 13:30:00,84926.72237193909,45070516212.99435
2026-09-21 13:35:00,85086.00492596581,45485582814.090965
2026-09-21 13:40:00,85017.506557396,45833600389.53493
2026-09-21 13:45:00,85055.5433877507,46050433966.14354
2026-09-21 13:50:00,85449.02794087543,46778705223.045876
2026-09-21 13:55:00,85384.8374574985,40194148451.32569
